round,phase,table,winner,player1,player2,source,tournament_id,tournament_name,date,match
5,1,16.0,-1,ostic,acegm,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
5,1,17.0,-1,kamil_b,perilouspete,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
5,1,18.0,-1,gamerlovestcg,bnc,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
5,1,19.0,-1,me4usa,yourboybigal,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,1.0,0,lollosp1234,redpyro1266,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,2.0,neverendingstorie777,neverendingstorie777,inverdigo,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,3.0,mees,gregzera,mees,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,4.0,epondrag,bookerman,epondrag,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,5.0,paupauz2,paupauz2,dabingsta,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,6.0,kieranatthepool,sarsam1118,kieranatthepool,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,7.0,hiram,hiram,iraqinrainbow,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,8.0,showtimehs,showtimehs,jimaki,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,9.0,mysstics88,mysstics88,lustibus,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,10.0,yaban,yaban,powder,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,11.0,yiamiyo,awsomeguy1975,yiamiyo,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,12.0,jogasimples,jogasimples,diegoatb,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,13.0,-1,ostic,kamil_b,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,14.0,-1,acegm,gamerlovestcg,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,15.0,-1,perilouspete,me4usa,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
6,1,16.0,-1,bnc,yourboybigal,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
7,2,1.0,gregzera,redpyro1266,gregzera,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
7,2,2.0,lollosp1234,lollosp1234,bookerman,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
7,2,3.0,epondrag,paupauz2,epondrag,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
7,2,4.0,neverendingstorie777,neverendingstorie777,mees,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
8,2,1.0,neverendingstorie777,gregzera,neverendingstorie777,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
8,2,2.0,epondrag,lollosp1234,epondrag,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
9,2,1.0,neverendingstorie777,neverendingstorie777,epondrag,online,6a269a5247f3797bf6baf006,Team Corna Weekly #2,2026-06-12T16:00:00.000Z,
1,1,,-1,aussiemawile,,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,,-1,sabobacco,,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,,-1,ojade,,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,1.0,manike,shameonyoubudew,manike,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,2.0,kawaiiide,ultimaa,kawaiiide,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,3.0,dozytcg,baokexiaotian,dozytcg,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,4.0,scoombabno,lucas78694326,scoombabno,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,5.0,veryangeryvgc,pikamaster123,veryangeryvgc,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,6.0,tornadomusubi,zavistic,tornadomusubi,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,7.0,slowko,sprights,slowko,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,8.0,asoydenmark01,lucky7tcg213,asoydenmark01,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,9.0,cptnsime,shirade,cptnsime,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,10.0,mooncakepuff,mooncakepuff,lastknight12,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,11.0,spazz197,hiijeff24,spazz197,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,12.0,insectdealer,judesalinas,insectdealer,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,13.0,prettyy_odd,prettyy_odd,seamonkeyyyy,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,14.0,toto_dile,lermaragon,toto_dile,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,15.0,bluetrends,silverkirara,bluetrends,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,16.0,icry,icry,xenonau,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,17.0,crawly,sm007,crawly,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,18.0,redblaze98,henry2010,redblaze98,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,19.0,ryuzu14,ryuzu14,cheese_cat,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,20.0,thegoat12109,saucytcg,thegoat12109,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,21.0,holylaprassssss,holylaprassssss,reilypychtin,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,22.0,mrfrittes,mrfrittes,leerdamm3r,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,23.0,mattdn2000,awsomeguy1975,mattdn2000,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,24.0,ethanlui8878,ethanlui8878,ebsc1,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,25.0,kingdeader555,kingdeader555,nznaru,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,26.0,marcusytan,briguy,marcusytan,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,27.0,balawhale,gmovedmonkey,balawhale,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,28.0,rg,trash_pulls,rg,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,29.0,essmith7,essmith7,astron624,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,30.0,ajfox1353,ajfox1353,woodmaniac,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
1,1,31.0,konteck17,konteck17,,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,,-1,aussiemawile,,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,1.0,rg,konteck17,rg,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,2.0,dozytcg,dozytcg,essmith7,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,3.0,mooncakepuff,scoombabno,mooncakepuff,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,4.0,marcusytan,marcusytan,tornadomusubi,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,5.0,prettyy_odd,prettyy_odd,ajfox1353,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,6.0,toto_dile,toto_dile,redblaze98,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,7.0,crawly,crawly,spazz197,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,8.0,holylaprassssss,balawhale,holylaprassssss,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,9.0,veryangeryvgc,icry,veryangeryvgc,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,10.0,thegoat12109,manike,thegoat12109,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,11.0,insectdealer,slowko,insectdealer,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,12.0,kingdeader555,kingdeader555,kawaiiide,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,13.0,ethanlui8878,cptnsime,ethanlui8878,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,14.0,mrfrittes,mrfrittes,asoydenmark01,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,15.0,mattdn2000,ryuzu14,mattdn2000,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,16.0,bluetrends,bluetrends,ultimaa,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,17.0,lermaragon,lermaragon,sprights,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,18.0,-1,lucky7tcg213,sm007,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,19.0,judesalinas,judesalinas,lucas78694326,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,20.0,nznaru,nznaru,ojade,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,21.0,silverkirara,shirade,silverkirara,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,22.0,sabobacco,sabobacco,saucytcg,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,23.0,hiijeff24,gmovedmonkey,hiijeff24,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,24.0,reilypychtin,reilypychtin,briguy,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,25.0,astron624,trash_pulls,astron624,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,26.0,henry2010,henry2010,cheese_cat,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,27.0,leerdamm3r,leerdamm3r,woodmaniac,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,28.0,xenonau,xenonau,seamonkeyyyy,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
2,1,29.0,zavistic,zavistic,,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,1.0,insectdealer,mooncakepuff,insectdealer,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,2.0,holylaprassssss,holylaprassssss,dozytcg,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,3.0,veryangeryvgc,ethanlui8878,veryangeryvgc,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,4.0,crawly,bluetrends,crawly,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,5.0,kingdeader555,kingdeader555,mattdn2000,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,6.0,thegoat12109,rg,thegoat12109,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,7.0,prettyy_odd,prettyy_odd,mrfrittes,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,8.0,toto_dile,toto_dile,marcusytan,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,9.0,ryuzu14,balawhale,ryuzu14,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,10.0,nznaru,nznaru,spazz197,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,11.0,astron624,astron624,ajfox1353,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,12.0,henry2010,konteck17,henry2010,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,13.0,redblaze98,redblaze98,cptnsime,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,14.0,lermaragon,lermaragon,manike,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,15.0,silverkirara,zavistic,silverkirara,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,16.0,xenonau,leerdamm3r,xenonau,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,17.0,scoombabno,scoombabno,kawaiiide,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,18.0,tornadomusubi,tornadomusubi,hiijeff24,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,19.0,reilypychtin,sabobacco,reilypychtin,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,20.0,judesalinas,essmith7,judesalinas,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,21.0,icry,icry,seamonkeyyyy,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,22.0,-1,sprights,gmovedmonkey,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,23.0,ojade,ojade,lucky7tcg213,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,24.0,aussiemawile,trash_pulls,aussiemawile,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,25.0,-1,saucytcg,ultimaa,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,26.0,woodmaniac,sm007,woodmaniac,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
3,1,27.0,shirade,shirade,lucas78694326,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,1.0,insectdealer,thegoat12109,insectdealer,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,2.0,holylaprassssss,holylaprassssss,veryangeryvgc,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,3.0,prettyy_odd,kingdeader555,prettyy_odd,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,4.0,toto_dile,toto_dile,crawly,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,5.0,mattdn2000,mattdn2000,lermaragon,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,6.0,henry2010,henry2010,mrfrittes,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,7.0,nznaru,xenonau,nznaru,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,8.0,icry,icry,scoombabno,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,9.0,dozytcg,ethanlui8878,dozytcg,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,10.0,silverkirara,ryuzu14,silverkirara,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,11.0,marcusytan,marcusytan,redblaze98,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,12.0,tornadomusubi,tornadomusubi,reilypychtin,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,13.0,astron624,astron624,mooncakepuff,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,14.0,bluetrends,judesalinas,bluetrends,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,15.0,rg,rg,shirade,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,16.0,kawaiiide,kawaiiide,aussiemawile,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,17.0,woodmaniac,woodmaniac,cptnsime,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,18.0,essmith7,ajfox1353,essmith7,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,19.0,zavistic,leerdamm3r,zavistic,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,20.0,ojade,ojade,gmovedmonkey,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,21.0,-1,seamonkeyyyy,lucas78694326,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,22.0,sm007,sm007,trash_pulls,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,23.0,-1,saucytcg,sprights,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
4,1,24.0,-1,ultimaa,lucky7tcg213,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,1.0,insectdealer,insectdealer,holylaprassssss,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,2.0,toto_dile,toto_dile,prettyy_odd,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,3.0,icry,icry,rg,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,4.0,marcusytan,bluetrends,marcusytan,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,5.0,crawly,crawly,veryangeryvgc,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,6.0,silverkirara,tornadomusubi,silverkirara,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,7.0,kingdeader555,kingdeader555,dozytcg,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,8.0,astron624,henry2010,astron624,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,9.0,nznaru,nznaru,thegoat12109,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,10.0,mattdn2000,mattdn2000,ethanlui8878,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,11.0,ryuzu14,woodmaniac,ryuzu14,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,12.0,redblaze98,reilypychtin,redblaze98,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,13.0,zavistic,zavistic,mrfrittes,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,14.0,mooncakepuff,essmith7,mooncakepuff,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,15.0,xenonau,xenonau,ojade,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,16.0,aussiemawile,shirade,aussiemawile,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,17.0,sm007,cptnsime,sm007,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,18.0,-1,seamonkeyyyy,trash_pulls,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,19.0,-1,saucytcg,lucky7tcg213,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,20.0,-1,gmovedmonkey,lucas78694326,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
5,1,21.0,-1,ultimaa,sprights,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,1.0,toto_dile,insectdealer,toto_dile,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,2.0,silverkirara,nznaru,silverkirara,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,3.0,mattdn2000,astron624,mattdn2000,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,4.0,crawly,kingdeader555,crawly,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,5.0,marcusytan,marcusytan,prettyy_odd,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,6.0,0,icry,holylaprassssss,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,7.0,tornadomusubi,redblaze98,tornadomusubi,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,8.0,zavistic,thegoat12109,zavistic,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,9.0,veryangeryvgc,veryangeryvgc,bluetrends,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,10.0,xenonau,dozytcg,xenonau,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,11.0,mooncakepuff,mooncakepuff,ryuzu14,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,12.0,mrfrittes,sm007,mrfrittes,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,13.0,-1,cptnsime,ultimaa,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
6,1,14.0,-1,seamonkeyyyy,sprights,online,69e3128d48d465883f7167a7,Oceania Open! | Season 2 - Week 11,2026-06-12T09:30:00.000Z,
